THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT
4620939,AUSTRALIA,RAAF,1970-04-11,371957,SEADAB,B-57,PHAN RANG,10.7075,107.202777,,4,1435.0,MK10 GP BOMB (100),,100,B57,B57,,,MP    71,21,5.0,CLOSE AIR SUPPORT,5249,1,,D,2RAF,,,SOUTH VIETNAM,,104227N1071210E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,YS,26860356,KINETIC,-1,-1,,,DAMAGED,1435.0,4800
4620946,AUSTRALIA,RAAF,1970-08-29,371964,SEADAB,B-57,PHAN RANG,10.406111,107.260833,CAVES,0,1630.0,,,0,B57,B57,,,MP    51,18,5.0,CLOSE AIR SUPPORT,6309,1,,D,2RAF,,,SOUTH VIETNAM,,102422N1071539E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,YS,26860363,KINETIC,-1,-1,,,DAMAGED,1630.0,0
4620987,AUSTRALIA,RAAF,1971-01-08,372005,SEADAB,B-57,PHAN RANG,16.488332999999994,107.214722,,3,2035.0,,,0,B57,B57,,,MP    71,21,5.0,CLOSE AIR SUPPORT,6122,1,,N,2RAF,,,SOUTH VIETNAM,,162918N1071253E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    71,VC,26860404,KINETIC,-1,-1,,,,2035.0,15930
4621128,AUSTRALIA,RAAF,1970-10-30,372146,SEADAB,B-57,PHAN RANG,,,,6,1030.0,M117 GP BOMB (750) LD,,750,B57,B57,,,MP    21,0,74.0,EXTRACTION (GPES),6101,1,,D,2RAF,,,SOUTH VIETNAM,,,,,UNIT: 2RAF - CALLSIGN: MP    21,,26860545,NONKINETIC,-1,-1,,,,1030.0,49200
4621194,AUSTRALIA,RAAF,1970-03-04,384212,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,0,97.0,OTHER,7202,0,,D,RAF,,,,,,,,UNIT: RAF - CALLSIGN:,,26872611,NONKINETIC,-1,-1,,,,800.0,0
4621269,AUSTRALIA,RAAF,1971-05-22,384287,SEADAB,B-57,PHAN RANG,16.363888,107.09,,0,725.0,,,0,B57,B57,,,MP    81,21,3.0,AIR INTERDICTION,6116,1,,D,2RAF,,,SOUTH VIETNAM,,162150N1070524E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,VC,26872686,KINETIC,-1,-1,,,,725.0,0
4621583,AUSTRALIA,RAAF,1970-04-22,384601,SEADAB,B-57,PHAN RANG,9.873888,105.35111100000002,,0,1000.0,,,0,B57,B57,,,MP    31,20,5.0,CLOSE AIR SUPPORT,5006,1,,D,2RAF,,,SOUTH VIETNAM,,095226N1052104E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,WS,26873000,KINETIC,-1,-1,,,,1000.0,0
4621653,AUSTRALIA,RAAF,1971-05-14,384671,SEADAB,B-57,PHAN RANG,16.363888,107.09,ROADS\HIGHWAYS,0,733.0,,,0,B57,B57,,,MP    51,25,5.0,CLOSE AIR SUPPORT,6152,1,,D,2RAF,,,SOUTH VIETNAM,,162150N1070524E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,VC,26873070,KINETIC,-1,-1,,,SLIDES,733.0,0
4621704,AUSTRALIA,RAAF,1970-05-23,384722,SEADAB,B-57,PHAN RANG,9.556944,105.565,,0,852.0,,,0,B57,B57,,,MP    11,16,5.0,CLOSE AIR SUPPORT,5009,1,,D,2RAF,,,SOUTH VIETNAM,,093325N1053354E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    11,WT,26873121,KINETIC,-1,-1,,,,852.0,0
4621825,AUSTRALIA,RAAF,1970-01-14,384843,SEADAB,B-57,PHAN RANG,9.479722,105.136666,,6,1627.0,,,0,B57,B57,,,MGP71,17,5.0,CLOSE AIR SUPPORT,5022,1,,D,2RAF,,,SOUTH VIETNAM,,092847N1050812E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP71,WT,26873242,KINETIC,-1,-1,,,,1627.0,49200
4621892,AUSTRALIA,RAAF,1970-12-28,384910,SEADAB,B-57,PHAN RANG,9.720277,104.881388,,0,720.0,,,0,B57,B57,,,MP    51,15,5.0,CLOSE AIR SUPPORT,6110,1,,D,2RAF,,,SOUTH VIETNAM,,094313N1045253E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,VR,26873309,KINETIC,-1,-1,,,RNO NONVISUAL,720.0,0
4622038,AUSTRALIA,RAAF,1970-05-13,385056,SEADAB,B-57,PHAN RANG,9.7375,105.061944,,0,825.0,,,0,B57,B57,,,MP    31,18,5.0,CLOSE AIR SUPPORT,5013,1,,D,2RAF,,,SOUTH VIETNAM,,094415N1050343E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,WT,26873455,KINETIC,-1,-1,,,DESTROYED,825.0,0
4622399,AUSTRALIA,RAAF,1971-03-21,385417,SEADAB,B-57,PHAN RANG,15.393610999999998,108.105277,,0,600.0,,,0,B57,B57,,,MP    31,40,5.0,CLOSE AIR SUPPORT,6194,2,,D,2RAF,,,SOUTH VIETNAM,,152337N1080619E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,ZB,26873816,KINETIC,-1,-1,,,,600.0,0
4622580,AUSTRALIA,RAAF,1971-09-27,385598,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,35,97.0,OTHER,0961,8,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26873997,NONKINETIC,-1,-1,,,,800.0,0
4622617,AUSTRALIA,RAAF,1970-07-10,385635,SEADAB,B-57,PHAN RANG,9.866388,106.649166,,0,949.0,,,0,B57,B57,,,MP    31,27,5.0,CLOSE AIR SUPPORT,5007,1,,D,2RAF,,,SOUTH VIETNAM,,095159N1063857E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    31,XS,26874034,KINETIC,-1,-1,,,DAMAGED,949.0,0
4623194,AUSTRALIA,RAAF,1971-09-17,386212,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,17,97.0,OTHER,0960,3,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26874611,NONKINETIC,-1,-1,,,,800.0,0
4623626,AUSTRALIA,RAAF,1971-05-04,386644,SEADAB,B-57,PHAN RANG,16.300832999999994,107.338055,,0,547.0,,,0,B57,B57,,,MP    61,21,5.0,CLOSE AIR SUPPORT,6116,1,,D,2RAF,,,SOUTH VIETNAM,,161803N1072017E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,VC,26875043,KINETIC,-1,-1,,,,547.0,0
4623749,AUSTRALIA,RAAF,1970-01-27,386767,SEADAB,B-57,PHAN RANG,10.754722,107.510277,,6,935.0,,,0,B57,B57,,,MGP51,20,5.0,CLOSE AIR SUPPORT,5227,1,,D,2RAF,,,SOUTH VIETNAM,,104517N1073037E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP51,YS,26875166,KINETIC,-1,-1,,,,935.0,49200
4623891,AUSTRALIA,RAAF,1970-08-04,386909,SEADAB,B-57,PHAN RANG,9.619444,105.469444,,6,909.0,,,0,B57,B57,,,MP    21,15,5.0,CLOSE AIR SUPPORT,6300,1,,D,2RAF,,,SOUTH VIETNAM,,093710N1052810E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,WT,26875308,KINETIC,-1,-1,,,,909.0,49200
4623906,AUSTRALIA,RAAF,1971-04-27,386924,SEADAB,B-57,PHAN RANG,16.328611,107.090555,,6,124.0,,,0,B57,B57,,,MP    21,21,3.0,AIR INTERDICTION,6103,1,,D,2RAF,,,SOUTH VIETNAM,,161943N1070526E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,VC,26875323,KINETIC,-1,-1,,,,124.0,49200
4623946,AUSTRALIA,RAAF,1970-05-22,386964,SEADAB,B-57,PHAN RANG,10.726944,107.4825,,0,930.0,,,0,B57,B57,,,MP    51,15,5.0,CLOSE AIR SUPPORT,5214,1,,D,2RAF,,,SOUTH VIETNAM,,104337N1072857E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,YS,26875363,KINETIC,-1,-1,,,DAMAGED,930.0,0
4624323,AUSTRALIA,RAAF,1970-04-22,393345,SEADAB,B-57,PHAN RANG,11.026388,107.578333,,0,1504.0,,,0,B57,B57,,,MP    81,18,5.0,CLOSE AIR SUPPORT,5230,1,,D,2RAF,,,SOUTH VIETNAM,,110135N1073442E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,YT,26881744,KINETIC,-1,-1,,,DESTROYED,1504.0,0
4624338,AUSTRALIA,RAAF,1970-10-03,393360,SEADAB,B-57,PHAN RANG,11.639444,106.299166,,6,1530.0,,,0,B57,B57,,,MP    51,23,5.0,CLOSE AIR SUPPORT,6190,1,,D,2RAF,,,SOUTH VIETNAM,,113822N1061757E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,XT,26881759,KINETIC,-1,-1,,,,1530.0,49200
4624510,AUSTRALIA,RAAF,1971-01-16,393532,SEADAB,B-57,PHAN RANG,16.361388,106.975555,,6,1312.0,,,0,B57,B57,,,MP    81,21,5.0,CLOSE AIR SUPPORT,6122,1,,D,2RAF,,,SOUTH VIETNAM,,162141N1065832E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    81,VC,26881931,KINETIC,-1,-1,,,,1312.0,49200
4624532,AUSTRALIA,RAAF,1971-11-11,393554,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,11,97.0,OTHER,0951,4,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26881953,NONKINETIC,-1,-1,,,,800.0,0
4624632,AUSTRALIA,RAAF,1971-07-12,393654,SEADAB,A-4,TAN SON NHUT,,,,0,800.0,,,0,A4,A4,,,,0,97.0,OTHER,,5,,D,RAF,,,SOUTH VIETNAM,,,,,UNIT: RAF - CALLSIGN:,,26882053,NONKINETIC,-1,-1,,,,800.0,0
4624678,AUSTRALIA,RAAF,1970-12-20,393700,SEADAB,B-57,PHAN RANG,16.337222,107.242222,,6,900.0,,,0,B57,B57,,,MP    21,22,5.0,CLOSE AIR SUPPORT,6130,1,,D,2RAF,,,SOUTH VIETNAM,,162014N1071432E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,VC,26882099,KINETIC,-1,-1,,,,900.0,49200
4624720,AUSTRALIA,RAAF,1971-01-09,393742,SEADAB,B-57,PHAN RANG,14.894444,108.535555,,0,1030.0,,,0,B57,B57,,,MP    51,18,5.0,CLOSE AIR SUPPORT,6125,1,,D,2RAF,,,SOUTH VIETNAM,,145340N1083208E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,ZB,26882141,KINETIC,-1,-1,,,RNO FAC W/PASS,1030.0,0
4624877,AUSTRALIA,RAAF,1970-09-19,393899,SEADAB,B-57,PHAN RANG,10.0425,106.715555,,6,935.0,,,0,B57,B57,,,MP    41,12,5.0,CLOSE AIR SUPPORT,6196,1,,D,2RAF,,,SOUTH VIETNAM,,100233N1064256E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,XS,26882298,KINETIC,-1,-1,,,,935.0,49200
4625015,AUSTRALIA,RAAF,1971-02-20,394037,SEADAB,B-57,PHAN RANG,16.716110999999998,106.632222,,6,1355.0,,,0,B57,B57,,,MP    61,28,5.0,CLOSE AIR SUPPORT,6107,1,,D,2RAF,,,SOUTH VIETNAM,,164258N1063756E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    61,XC,26882436,KINETIC,-1,-1,,,,1355.0,49200
4625029,AUSTRALIA,RAAF,1971-03-20,394051,SEADAB,B-57,PHAN RANG,16.144444,107.511944,,6,223.0,,,0,B57,B57,,,MP    21,23,5.0,CLOSE AIR SUPPORT,6111,1,,D,2RAF,,,SOUTH VIETNAM,,160840N1073043E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,VC,26882450,KINETIC,-1,-1,,,,223.0,49200
4625156,AUSTRALIA,RAAF,1970-09-16,394178,SEADAB,B-57,PHAN RANG,10.462777,104.995555,,6,608.0,,,0,B57,B57,,,MP,16,5.0,CLOSE AIR SUPPORT,6199,1,,N,2RAF,,,SOUTH VIETNAM,,102746N1045944E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP,VS,26882577,KINETIC,-1,-1,,,,608.0,49200
4625230,AUSTRALIA,RAAF,1971-03-15,394252,SEADAB,B-57,PHAN RANG,16.383333,107.467222,,3,2040.0,,,0,B57,B57,,,MAGPIE,17,5.0,CLOSE AIR SUPPORT,6118,1,,N,2RAF,,,SOUTH VIETNAM,,162300N1072802E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,VC,26882651,KINETIC,-1,-1,,,,2040.0,24600
4625238,AUSTRALIA,RAAF,1970-03-04,394260,SEADAB,B-57,PHAN RANG,10.741388,107.0175,,0,1140.0,,,0,B57,B57,,,MP 61,17,5.0,CLOSE AIR SUPPORT,5227,1,,D,2RAF,,,SOUTH VIETNAM,,104429N1070103E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP 61,YS,26882659,KINETIC,-1,-1,,,DAMAGED,1140.0,0
4625481,AUSTRALIA,RAAF,1970-04-11,394503,SEADAB,B-57,PHAN RANG,10.962222,107.201944,,0,1100.0,,,0,B57,B57,,,MP    51,19,5.0,CLOSE AIR SUPPORT,5215,1,,D,2RAF,,,SOUTH VIETNAM,,105744N1071207E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    51,YS,26882902,KINETIC,-1,-1,,,SEC EXPLOSION,1100.0,0
4625544,AUSTRALIA,RAAF,1970-06-22,406898,SEADAB,B-57,PHAN RANG,9.079722,105.068333,,0,1021.0,,,0,B57,B57,,,MP    41,15,5.0,CLOSE AIR SUPPORT,5013,1,,D,2RAF,,,SOUTH VIETNAM,,090447N1050406E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    41,WT,26895297,KINETIC,-1,-1,,,DAMAGED,1021.0,0
4625666,AUSTRALIA,RAAF,1970-02-03,407020,SEADAB,B-57,PHAN RANG,11.111388,107.55638799999998,,6,1510.0,,,0,B57,B57,,,MGP61,20,5.0,CLOSE AIR SUPPORT,5230,1,,D,2RAF,,,SOUTH VIETNAM,,110641N1073323E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MGP61,YT,26895419,KINETIC,-1,-1,,,,1510.0,49200
4625844,AUSTRALIA,RAAF,1970-09-05,407198,SEADAB,B-57,PHAN RANG,9.788333,105.746111,,6,908.0,,,0,B57,B57,,,MP    21,15,5.0,CLOSE AIR SUPPORT,6198,1,,D,2RAF,,,SOUTH VIETNAM,,094718N1054446E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MP    21,WT,26895597,KINETIC,-1,-1,,,,908.0,49200
4625859,AUSTRALIA,RAAF,1971-03-06,407213,SEADAB,B-57,PHAN RANG,16.763054999999998,106.724722,CONFIRM ENEMY LOC,0,2152.0,,,0,B57,B57,,,MAGPIE,18,5.0,CLOSE AIR SUPPORT,6169,1,,N,2RAF,,,SOUTH VIETNAM,,164547N1064329E,DDMMSSN DDDMMSSE,,UNIT: 2RAF - CALLSIGN: MAGPIE,XC,26895612,KINETIC,-1,-1,,,RNO FAC W/PASS,2152.0,0
