,THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT
1871836,1872925,UNITED STATES OF AMERICA,USN,1969-12-13,2279227,CACTA6669,A-7,WESTPAC 64,17.229166,105.606944,UNKNOWN\UNIDENTIFIED,4,730.0,CBU-24/29,,1388,A7A,A7,,,,40,1.0,STRIKE,C0008,2,STEEL TIGER,D,N63923,OVERCAST,ABN FWD AIR CNTL,LAOS,,171345N1053625E,DDMMSSN DDDMMSSE,9999H,MISSION: SL - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: ST/E,WE,25121652,KINETIC,0,0,,,,750.0,-1
127068,127409,UNITED STATES OF AMERICA,USAF,1970-04-18,1796454,SEADAB,RF-101,TAN SON NHUT,,,,0,520.0,,,0,RF101,RF101,,,PENROD,26,20.0,PHOTO RECCE,3310,1,,D,460TRW,,,NORTH VIETNAM,,,,,UNIT: 460TRW - CALLSIGN: PENROD,,28284852,NONKINETIC,-1,-1,,,,520.0,0
1854086,1855175,UNITED STATES OF AMERICA,USAF,1969-12-17,2252411,CACTA6669,EC-121,KORAT,16.3,106.5,SENSOR FIELD,0,0.0,,,0,EC121R,EC121,,,,117,85.0,SEMO,JI502,1,IGLOO WHITE - BATCAT,D,JBPK80,OVERCAST,UNKNOWN,LAOS,,1618N10630E,DDMMN DDDMME,,MISSION: MS1341 - CONTROL_TYPE: UNKNOWN - RTCOR: ST/E,XC,25103871,NONKINETIC,0,0,,,,0.0,-1
3248123,3249272,UNITED STATES OF AMERICA,USAF,1971-12-13,1136524,SEADAB,F-4,KORAT,17.4625,105.710277,,4,1625.0,,,0,F4,F4,,,LOWBOY,95,1.0,STRIKE,5411,2,,N,388TFW,,,LAOS,,172745N1054237E,DDMMSSN DDDMMSSE,,UNIT: 388TFW - CALLSIGN: LOWBOY,WE,27624923,KINETIC,-1,-1,,,,1625.0,36000
754621,755729,UNITED STATES OF AMERICA,USAF,1967-09-30,4607548,CACTA6669,F-4,DANANG,17.030555,106.96111100000002,ANTI-AIRCRAFT,7,935.0,500LB GP M-64,,561,F4C,F4,,,,24,4.0,ARMED RECCE,JG808,2,ROLLING THUN - ROLLING THUND,D,JAJIZ0,,ABN FWD AIR CNTL,NORTH VIETNAM,,170150N1065740E,DDMMSSN DDDMMSSE,1409NL,MISSION: RT57C - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,26252036,KINETIC,0,4,,,,936.0,-1
4462899,4466973,UNITED STATES OF AMERICA,USN,1971-06-24,1426822,SEADAB,A-7,TONKIN GULF,16.961111,107.014722,,0,445.0,,,0,A7,A7,,,,58,5.0,CLOSE AIR SUPPORT,6517,2,,D,77CTF,,,SOUTH VIETNAM,,165740N1070053E,DDMMSSN DDDMMSSE,,UNIT: 77CTF - CALLSIGN:,YE,27915221,KINETIC,-1,-1,,,SEC EXPLOSION,445.0,0
1446632,1447740,UNITED STATES OF AMERICA,USAF,1966-04-01,2792646,CACTA6669,RB-57,TAN SON NHUT,12.11452933,107.1105637,UNKNOWN\UNIDENTIFIED,0,1115.0,,,0,RB57,RB57,,,,20,16.0,INFRA-RED RECCE,J0025,1,IN COUNTRY,N,JAFFV0,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,,48PYU3040,##ABC1122,0304H,MISSION: VS - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YT,25440065,NONKINETIC,0,0,,,,1119.0,-1
557064,558105,UNITED STATES OF AMERICA,USAF,1970-05-27,661077,CACTA6570,RF-4,UDORN AB,19.683,103.217,BIVOUAC,0,0.0,,,0,RF4C,RF4,,,,0,20,PHOTO RECCE,JS002,1,YANKEE TEIM - BULLWHIP,D,JBFDN0,OVERCAST,,LAOS,,19683N103217E,DD.DDDN DDD.DDDE,,MISSION: YT3323 - CONTROL_TYPE:  - RTCOR: BR/E,TG,26457289,NONKINETIC,0,0,,,,0.0,-1
4348154,4351980,UNITED STATES OF AMERICA,USN,1971-05-04,828202,SEADAB,A-6,TONKIN GULF,16.237776999999998,106.862222,,14,2355.0,,,0,A6,A6,,,CD    KH,21,3.0,AIR INTERDICTION,8601,1,,D,77CTF,,,LAOS,,161416N1065144E,DDMMSSN DDDMMSSE,,UNIT: 77CTF - CALLSIGN: CD    KH,VC,27316601,KINETIC,-1,-1,,,,2355.0,70000
218419,218998,UNITED STATES OF AMERICA,USAF,1971-05-14,419745,SEADAB,F-100,PHAN RANG,15.073332999999998,107.134444,ROADS\HIGHWAYS,0,741.0,,,0,F100,F100,,,BLD   21,46,1.0,STRIKE,7354,2,,D,35TFW,,,LAOS,,150424N1070804E,DDMMSSN DDDMMSSE,,UNIT: 35TFW - CALLSIGN: BLD   21,YB,26908144,KINETIC,-1,-1,,,SLIDES,741.0,0
3729864,3732157,UNITED STATES OF AMERICA,USAF,1972-10-29,1587087,SEADAB,F-4,TAKHLI,14.75,107.72,,8,250.0,,,0,F4,F4,,,COUSIN,44,5.0,CLOSE AIR SUPPORT,6623,2,,D,366TFW,,,SOUTH VIETNAM,,144500N1074312E,DDMMSSN DDDMMSSE,,UNIT: 366TFW - CALLSIGN: COUSIN,ZB,28075486,KINETIC,-1,-1,,,,250.0,4560
944780,945888,UNITED STATES OF AMERICA,USAF,1968-04-08,4062697,CACTA6669,B-57,PHAN RANG,17.517,105.728,MOTOR VEHICLE,0,1855.0,50 CAL,,25,B57B,B57,,,,30,1.0,STRIKE,JL044,1,STEEL TIGER,N,JACCK0,,ABN FWD AIR CNTL (CRICKET),LAOS,,17517N105728E,DD.DDDN DDD.DDDE,9995HM,MISSION: SLCR188 - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),WE,26055480,KINETIC,0,24,,,,1910.0,-1
1280278,1281386,UNITED STATES OF AMERICA,USAF,1969-11-06,3164015,CACTA6669,RF-101,TAN SON NHUT,11.58628825,106.6086212,AREA\DEPOT,0,620.0,,,0,RF101C,RF101,,,,13,20,PHOTO RECCE,JP055,1,IN COUNTRY - POLKADOT-11,D,JBNCX0,BROKEN,UNKNOWN,SOUTH VIETNAM,,48PXT757812,##ABC111222,0308NL,MISSION: VS11-3132 - CONTROL_TYPE: UNKNOWN - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,25644945,NONKINETIC,0,0,,,,650.0,-1
1926132,1927221,UNITED STATES OF AMERICA,USAF,1969-01-28,1821168,CACTA6669,AC-47,BIEN HOA,10.83371927,106.6712341,AREA\DEPOT,0,1150.0,7.62MM,,6,AC47D,AC47,,,,61,54,AIRBORNE ALERT,JA051,1,IN COUNTRY - SVN SPOOLY  71,N,JBRGF0,OVERCAST,UNKNOWN,SOUTH VIETNAM,,48PXS83009800,##ABC11112222,9999N,MISSION: VS01-4699 - CONTROL_TYPE: UNKNOWN - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XS,24798416,NONKINETIC,0,165,,,,1630.0,-1
3045954,3046914,UNITED STATES OF AMERICA,USAF,1970-03-18,51562,CACTA6570,F-4,UBON AB,16.3,106.638,SEGMENT\TRANS ROUTE,14,905.0,MK-36 DESTRUCT,,536,F4D,F4,,,,23,1,STRIKE,JV011,2,STEEL TIGER - HOOFER,D,JBFB50,CLEAR,ABN FWD AIR CNTL,LAOS,,16300N106638E,DD.DDDN DDD.DDDE,,MISSION: SL0491 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: ST/E,XC,24044551,KINETIC,0,0,,,,906.0,-1
78725,78934,UNITED STATES OF AMERICA,USAF,1970-02-20,1531869,SEADAB,AC-119,TUY HOA,15.654722,108.33,,100,2220.0,,,0,AC119,AC119,,,SHADOW45,50,5.0,CLOSE AIR SUPPORT,6859,1,,N,17SOS,,,,,153917N1081948E,DDMMSSN DDDMMSSE,,UNIT: 17SOS - CALLSIGN: SHADOW45,BU,28020268,KINETIC,-1,-1,,,,2220.0,6000
2797967,2798981,UNITED STATES OF AMERICA,USN,1967-10-26,1084449,CACTA6669,EA-1,WESTPAC 64,19.333333,106.5,AREA\DEPOT,0,815.0,,,0,EA1F,EA1,,,,23,39.0,ECM,C0022,1,ROLLING THUN - ROLLING THUND,D,N28484,CLEAR,,NORTH VIETNAM,,1920N10630E1943,DDMMSSN DDDMMSSE,,MISSION: RT57C - CONTROL_TYPE:  - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XG,24177270,NONKINETIC,0,0,,,,913.0,-1
2467895,2468926,UNITED STATES OF AMERICA,USMC,1966-05-17,1563509,CACTA6669,A-4,CHU LAI,15.533,106.333,MOTOR VEHICLE,16,200.0,500LB GP MK-82,,500,A4,A4,,,,60,1.0,STRIKE,J0004,4,STEEL TIGER,D,M01211,CLEAR,ABN FWD AIR CNTL (CRICKET),LAOS,,15533N106333E,DD.DDDN DDD.DDDE,0309N,MISSION: SL - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: UNKNOWN,XB,24596901,KINETIC,0,0,,,,214.0,-1
3180828,3181936,UNITED STATES OF AMERICA,USAF,1970-01-29,410806,CACTA6570,F-100,PHAN RANG,11.62965579,105.8831906,ROAD,10,1038.0,500LB GP MK-82,,500,F100D,F100,,,,34,5,CLOSE AIR SUPPORT,JL007,2,IN COUNTRY - COMBAT SKYSPOT,D,JBBHV0,CLEAR,MSQ,SOUTH VIETNAM,,48PWT96598565,##ABC11112222,,MISSION: VS5207 - CONTROL_TYPE: MSQ - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),WT,23815179,KINETIC,0,0,,,,1038.0,-1
4468409,4472495,UNITED STATES OF AMERICA,USN,1972-07-17,1450537,SEADAB,A-6,TONKIN GULF,19.215,105.690833,INTERDICTION POINT,0,440.0,,,0,A6,A6,,,ARAB,21,80.0,MUDY,1376,1,,D,773CTG,,,NORTH VIETNAM,,191254N1054127E,DDMMSSN DDDMMSSE,,UNIT: 773CTG - CALLSIGN: ARAB,WG,27938936,NONKINETIC,-1,-1,,,RNO-DLY BM/FU,440.0,0
2570483,2571510,UNITED STATES OF AMERICA,USAF,1968-09-06,1244639,CACTA6669,F-100,VVPU,15.51288583,107.8132246,CAMP,0,2206.0,,,0,F100D,F100,,,,30,3.0,AIR INTERDICTION,JH505,2,IN COUNTRY - ICON-05,M,JAJIV0,NOT OBS,TPQ-10,SOUTH VIETNAM,,48PZC02101690,##ABC11112222,,MISSION: VS09-6398 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),ZB,24324832,KINETIC,0,799,,,,2206.0,-1
2100762,2101839,UNITED STATES OF AMERICA,USAF,1967-09-20,2070967,CACTA6669,F-100,TUY HOA,14.12571345,108.6272329,COMMAND POST,0,1.0,,,0,F100D,F100,,,,15,5.0,CLOSE AIR SUPPORT,JD021,2,IN COUNTRY - SOUTH VIETNAM,D,JAJIL0,NOT OBS,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBR442628,##ABC111222,0039,MISSION: VS9-6214 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BR,24979695,KINETIC,0,531,,,,11.0,-1
2098968,2100045,UNITED STATES OF AMERICA,USMC,1968-09-07,2068343,CACTA6669,A-4,CHU LAI,16.22363231,107.9511795,AREA\DEPOT,0,424.0,,,0,A4E,A4,,,,11,6.0,DIRECT AIR SUPPORT,ME329,1,IN COUNTRY,D,M01121,CLEAR,TPQ-10,SOUTH VIETNAM,,48PZC15809580,##ABC11112222,1459,MISSION: VS0907514 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,24977898,KINETIC,0,260,,,,437.0,-1
2609122,2610149,UNITED STATES OF AMERICA,USN,1969-12-23,1288076,CACTA6669,EKA-3,WESTPAC 43,,,,0,0.0,,,0,EKA3B,EKA3,,,,22,43.0,AIR REFUELING,L0023,1,ROLLING THUN,D,N09971,,,,,,,,MISSION: RT57C - CONTROL_TYPE:  - RTCOR:,,24363527,NONKINETIC,0,0,,,,0.0,-1
1414416,1415524,UNITED STATES OF AMERICA,USAF,1969-06-25,2737274,CACTA6669,RF-4,TAN SON NHUT,11.0345359,106.2787674,AREA\DEPOT,0,2120.0,,,0,RF4C,RF4,,,,0,16,INFRA-RED RECCE,JP007,1,IN COUNTRY - STROBE&29,N,JBFDP0,SCATTERED,UNKNOWN,SOUTH VIETNAM,,48PXT400200,##ABC111222,,MISSION: VS06&3171 - CONTROL_TYPE: UNKNOWN - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,25407771,NONKINETIC,0,0,,,,2155.0,-1
2631207,2632234,UNITED STATES OF AMERICA,USAF,1968-10-30,1313330,CACTA6669,EB-66,VTBI,18.95,106.166666,RADAR,0,240.0,,,0,EB66E,EB66,,,,0,39.0,ECM,JR905,1,ROLLING THUN - MERCO 4,D,JAQOP0,CLEAR,UNKNOWN,NORTH VIETNAM,,1857N10610E,DDMMN DDDMME,,MISSION: RTFBD7 - CONTROL_TYPE: UNKNOWN - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XF,24385651,NONKINETIC,0,0,,,,330.0,-1
1634144,1635251,UNITED STATES OF AMERICA,USAF,1969-07-13,2486896,CACTA6669,F-4,UBON AB,16.567,106.433,SEGMENT\TRANS ROUTE,6,528.0,500LB GP MK-82,,500,F4D,F4,,,,25,1.0,STRIKE,JV012,2,STEEL TIGER - ALTOONA,D,JBD950,BROKEN,NONE,LAOS,,16567N106433E,DD.DDDN DDD.DDDE,,MISSION: SL194 - CONTROL_TYPE: NONE - RTCOR: RTE AREA F (OUT-OF-COUNTRY MISSIONS),XC,25256027,KINETIC,0,0,,,,529.0,-1
1628806,1629913,UNITED STATES OF AMERICA,USMC,1966-06-07,2478399,CACTA6669,A-4,CHU LAI,16.54969416,106.8480039,AREA\DEPOT,8,420.0,1000LB MK-83,,985,A4,A4,,,,30,6.0,DIRECT AIR SUPPORT,J0009,4,IN COUNTRY,D,M01214,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,,48QXD975305,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,25250676,KINETIC,0,0,,,,425.0,-1
929201,930309,UNITED STATES OF AMERICA,USN,1968-09-10,4023471,CACTA6669,A-4,WESTPAC 31,18.505555,105.6175,MOTOR VEHICLE,2,810.0,500LB GP MK-82,,500,A4F,A4,,,,34,1.0,STRIKE,B0017,2,ROLLING THUN,D,N09563,,TGT OF OPPORTUNITY,NORTH VIETNAM,,183020N1053703E,DDMMSSN DDDMMSSE,0806N,MISSION: RTIH57C - CONTROL_TYPE: TGT OF OPPORTUNITY - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),WF,26039846,KINETIC,0,0,,,,815.0,-1
317894,318735,UNITED STATES OF AMERICA,USAF,1973-07-30,924863,SEADAB,F-111,TAKHLI,11.689166,104.718333,BIVOUAC\STORE AREA,0,1820.0,,,0,F111,F111,,,JALOPY,26,3.0,AIR INTERDICTION,6035,1,,N,347TFW,,,CAMBODIA,,114121N1044306E,DDMMSSN DDDMMSSE,,UNIT: 347TFW - CALLSIGN: JALOPY,VT,27413262,KINETIC,-1,-1,,,RNO ****,1820.0,0
4243452,4247019,UNITED STATES OF AMERICA,USAF,1971-12-03,1335908,SEADAB,F-4,KORAT,16.652777,106.068333,ARMORED VEHICLE,0,215.0,,,0,F4,F4,,,GASSOR,41,1.0,STRIKE,8569,2,,D,388TFW,,,LAOS,,163910N1060406E,DDMMSSN DDDMMSSE,,UNIT: 388TFW - CALLSIGN: GASSOR,XC,27824307,KINETIC,-1,-1,,,DAMAGED,215.0,0
417944,418991,UNITED STATES OF AMERICA,USAF,1967-07-24,4819171,CACTA6669,F-4,DANANG,14.84908638,108.6789772,AREA\DEPOT,0,435.0,,,0,F4C,F4,,,,22,5.0,CLOSE AIR SUPPORT,JG006,2,IN COUNTRY,D,JAJIY0,,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBS506428,##ABC111222,0509NS,MISSION: VS7-6040 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,26318059,KINETIC,0,50,,,,500.0,-1
3432296,3433898,UNITED STATES OF AMERICA,USAF,1970-10-19,844939,SEADAB,AC-119,TAN SON NHUT,12.730277,104.890277,,0,2125.0,,,0,AC119,AC119,,,SHADOW80,54,3.0,AIR INTERDICTION,6905,1,,N,17SOS,,,CAMBODIA,,124349N1045325E,DDMMSSN DDDMMSSE,,UNIT: 17SOS - CALLSIGN: SHADOW80,VU,27333338,KINETIC,-1,-1,,,,2125.0,0
1144377,1145485,UNITED STATES OF AMERICA,USAF,1968-05-27,3647396,CACTA6669,F-100,VVPU,13.61677403,108.9049799,TROOPS,0,310.0,,,0,F100D,F100,,,,21,5.0,CLOSE AIR SUPPORT,JH807,2,IN COUNTRY - SOUTH VIETNAM,D,JAMOH0,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBR73700620,##ABC11112222,,MISSION: VS05-2321 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BR,25879313,KINETIC,0,561,,,,330.0,-1
536132,537173,UNITED STATES OF AMERICA,USAF,1970-09-11,633013,CACTA6570,RF-4,UDORN AB,15.40331391,106.2700634,AREA\DEPOT,0,825.0,,,0,RF4C,RF4,,,,0,20,PHOTO RECCE,JS008,1,YANKEE TEIM - FALCON,D,JBFDN0,BROKEN,,LAOS,,48PXC366032,##ABC111222,,MISSION: YT3370 - CONTROL_TYPE:  - RTCOR: ST/E,XB,26436357,NONKINETIC,0,0,,,,825.0,-1
288384,289139,UNITED STATES OF AMERICA,USAF,1971-12-10,767509,SEADAB,F-4,UBON AB,,,,0,800.0,,,0,F4,F4,,,,13,52.0,TRAINING,1127,1,,D,8TFW,,,THAILAND,,,,,UNIT: 8TFW - CALLSIGN:,,27255908,NONKINETIC,-1,-1,,,,800.0,0
4400765,4404718,UNITED STATES OF AMERICA,USAF,1971-06-02,1097217,SEADAB,RF-4,TAN SON NHUT,,,,0,226.0,,,0,RF4,RF4,,,STROBE17,25,20.0,PHOTO RECCE,3363,1,,D,460TRW,,,LAOS,,,,,UNIT: 460TRW - CALLSIGN: STROBE17,,27585616,NONKINETIC,-1,-1,,,,226.0,0
3034427,3035387,UNITED STATES OF AMERICA,USAF,1970-04-21,805357,CACTA6570,F-105,VTBI,19.458,106.5,NO TARGET ACQUIRED,0,2110.0,STD/ARM AGM-78,,1350,F105G,F105,,,,48,35,ESCORT/COVER,JR008,2,ROLLING THUN - ALAMO,N,JBC6H0,NOT OBS,PREBRIEFED TGT,NORTH VIETNAM,,19458N106500E,DD.DDDN DDD.DDDE,1507 N,MISSION: RT1611 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XG,24033024,NONKINETIC,0,1,,,,2155.0,-1
415765,416812,UNITED STATES OF AMERICA,USAF,1966-08-08,4811736,CACTA6669,F-100,BIEN HOA,13.61581665,107.7661639,TROOPS,4,1929.0,500LB GP MK-82,,500,F100,F100,,,,30,6.0,DIRECT AIR SUPPORT,JB014,2,IN COUNTRY,N,JAJJY0,,TPQ-10,SOUTH VIETNAM,,48PYA99600682,##ABC11112222,0909R,MISSION: VS - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZA,26315863,KINETIC,0,0,,,,1929.0,-1
4461943,4466017,UNITED STATES OF AMERICA,USAF,1970-05-09,1425866,SEADAB,HH-43,TAN SON NHUT,,,,0,1.0,,,0,HH43,HH43,,,7,39,42.0,SEARCH/RESCUE,7702,7,,D,38ARRS,,,THAILAND,,,,,UNIT: 38ARRS - CALLSIGN:        7,,27914265,NONKINETIC,-1,-1,,,,1.0,0
3390239,3391729,UNITED STATES OF AMERICA,USAF,1970-07-01,543921,SEADAB,C-7,TAN SON NHUT,,,,585,800.0,CARGO (TONS),,0,C7,C7,,,,0,79,AERIAL MINING,7445,37,,D,834ARD,,,SOUTH VIETNAM,,,,,UNIT: 834ARD - CALLSIGN:,,27032320,KINETIC,-1,-1,,,,800.0,0
114837,115153,UNITED STATES OF AMERICA,USAF,1972-05-17,1718677,SEADAB,AC-130,UBON AB,16.358055,107.144166,,0,1827.0,,,0,AC130,AC130,,,SPECTRE3,54,4.0,ARMED RECCE,5220,1,,N,8TFW,,,SOUTH VIETNAM,,162129N1070839E,DDMMSSN DDDMMSSE,,UNIT: 8TFW - CALLSIGN: SPECTRE3,VC,28207075,KINETIC,-1,-1,,,,1827.0,0
658873,659981,UNITED STATES OF AMERICA,USAF,1967-05-27,4326454,CACTA6669,F-100,PHAN RANG,14.02220321,108.7643578,TROOPS,8,430.0,750LB GP M-117,,799,F100D,F100,,,,33,5.0,CLOSE AIR SUPPORT,JL017,3,IN COUNTRY - VS,D,JAJKK0,,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBR589512,##ABC111222,0609N,MISSION: VS5&7308 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BR,26155905,KINETIC,0,0,,,,445.0,-1
1372822,1373930,UNITED STATES OF AMERICA,USAF,1968-10-23,2666603,CACTA6669,F-105,KORAT,17.055,106.877222,ANTI-AIRCRAFT,2,130.0,750LB GP M-117,,799,F105F,F105,,,,0,01,STRIKE,JI005,2,ROLLING THUN - BOBBIN,D,JAJGW0,SCATTERED,PREBRIEFED TGT,NORTH VIETNAM,,170318N1065238E,DDMMSSN DDDMMSSE,9999NL,MISSION: RTIH016 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,25366088,KINETIC,0,0,,,,135.0,-1
878174,879282,UNITED STATES OF AMERICA,USAF,1969-07-19,3898428,CACTA6669,F-105,VTBI,17.5,106.5,NO TARGET ACQUIRED,0,437.0,SHRIKE,,395,F105F,F105,,,,46,35.0,ESCORT/COVER,JR006,2,ROLLING THUN - SCOTCH 0310,D,JBFBR0,,PREBRIEFED TGT,NORTH VIETNAM,,17500N106500E,DD.DDDN DDD.DDDE,9997N,MISSION: RTIH - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),XE,25988658,NONKINETIC,0,80,,,,455.0,-1
528196,529237,UNITED STATES OF AMERICA,USAF,1970-11-03,611942,CACTA6570,RF-4,UDORN AB,19.616,103.633,AREA\DEPOT,0,158.0,,,0,RF4C,RF4,,,,0,20,PHOTO RECCE,JS007,1,YANKEE TEIM - FALCON,D,JBFDQ0,OVERCAST,,LAOS,,19616N103633E,DD.DDDN DDD.DDDE,,MISSION: YT3337 - CONTROL_TYPE:  - RTCOR: BR/E,UG,26428421,NONKINETIC,0,0,,,,421.0,-1
1049918,1051026,UNITED STATES OF AMERICA,USAF,1967-07-16,3443182,CACTA6669,F-100,PHAN RANG,11.84376253,108.821304,AREA\DEPOT,0,1100.0,,,0,F100D,F100,,,,20,3.0,AIR INTERDICTION,JL014,2,IN COUNTRY - VS,D,JAJIS0,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBP630101,##ABC111222,4507N,MISSION: VS7-4466 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BN,25784554,KINETIC,0,50,,,,1122.0,-1
720393,721501,UNITED STATES OF AMERICA,USAF,1966-03-08,4503829,CACTA6669,F-105,KORAT,19.283333,104.35,ROAD,3,104.0,500LB GP MK-82,,500,F105,F105,,,,0,4.0,ARMED RECCE,J0009,1,ROLLING THUN,D,JAJJL0,,TGT OF OPPORTUNITY,NORTH VIETNAM,,191700N1042100E,DDMMSSN DDDMMSSE,0351H,MISSION: RT - CONTROL_TYPE: TGT OF OPPORTUNITY - RTCOR: UNKNOWN,VG,26217675,KINETIC,0,0,,,,105.0,-1
3594822,3596826,UNITED STATES OF AMERICA,USAF,1970-09-23,1106983,SEADAB,F-4,PHU CAT,15.348888,108.297777,CONFIRM ENEMY LOC,0,650.0,,,0,F4,F4,,,COB   21,28,3.0,AIR INTERDICTION,5850,2,,N,12TFW,,,SOUTH VIETNAM,,152056N1081752E,DDMMSSN DDDMMSSE,,UNIT: 12TFW - CALLSIGN: COB   21,ZB,27595382,KINETIC,-1,-1,,,RNO WEATHER,650.0,0
1516317,1517425,UNITED STATES OF AMERICA,USAF,1967-09-30,2915251,CACTA6669,F-4,UBON AB,17.566666,107.05,AREA\DEPOT,0,1345.0,,,0,F4C,F4,,,,0,1.0,STRIKE,JV019,2,ROLLING THUN - ROLLING THUND,N,JAJJZ0,BROKEN,TGT OF OPPORTUNITY,NORTH VIETNAM,,173400N1070300E,DDMMSSN DDDMMSSE,1008CL,MISSION: RT57C67N - CONTROL_TYPE: TGT OF OPPORTUNITY - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,25509913,KINETIC,0,531,,,,1347.0,-1
