,THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT
3772436,3774845,VIETNAM (SOUTH),VNAF,1970-08-19,96309,SEADAB,A-37,NHA TRANG,11.926111,105.376666,,4,330.0,LAU3/MA RKT LCHR (19),,342,A37,A37,,,SIPA  21,25,5.0,CLOSE AIR SUPPORT,C776,2,,D,524FS,,,,,115534N1052236E,DDMMSSN DDDMMSSE,,UNIT: 524FS - CALLSIGN: SIPA  21,WT,26584708,KINETIC,-1,-1,,,,330.0,17240
4573076,4577410,VIETNAM (SOUTH),VNAF,1972-02-10,144590,SEADAB,A-37,BINH THUY,10.425,106.28,,6,330.0,,,0,A37,A37,,,PANTHR41,23,5.0,CLOSE AIR SUPPORT,E409,2,,D,520FS,,,SOUTH VIETNAM,,102530N1061648E,DDMMSSN DDDMMSSE,,UNIT: 520FS - CALLSIGN: PANTHR41,XS,26632989,KINETIC,-1,-1,,,,330.0,15600
714490,715598,VIETNAM (SOUTH),VNAF,1969-12-31,4486457,CACTA6669,A-37,DANANG,16.60336648,107.1840185,TROOPS,8,2325.0,250LB M-57,,272,A37B,A37,,,,52,3.0,AIR INTERDICTION,VY002,4,IN COUNTRY - SOUTH VIETNAM,D,V50020,,ABN FWD AIR CNTL,SOUTH VIETNAM,,48QYD33303680,##ABC11112222,0406CL,MISSION: VS1611 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,26211746,KINETIC,0,0,,,,30.0,-1
4080414,4083605,VIETNAM (SOUTH),VNAF,1971-07-03,495032,SEADAB,A-1,TAN SON NHUT,12.087222,106.415277,INTERDICTION POINT,16,635.0,MK 82 GP BOMB (500) LD,,500,A1,A1,,,DRAGON C,22,3.0,AIR INTERDICTION,D306,2,,D,518FS,,,CAMBODIA,,120514N1062455E,DDMMSSN DDDMMSSE,,UNIT: 518FS - CALLSIGN: DRAGON C,XT,26983431,KINETIC,-1,-1,,,TARGET,635.0,84960
4622196,4626656,VIETNAM (SOUTH),VNAF,1974-12-20,408010,SEADAB,UH-1,CAN THO,,,,48,800.0,CARGO (TONS),,0,UH1,UH1,,,,80,47.0,COMBT CARGO CARRYING,0804,1,,D,217HS,,,SOUTH VIETNAM,,,,,UNIT: 217HS - CALLSIGN:,,26896409,NONKINETIC,-1,-1,,,,800.0,0
208122,208671,VIETNAM (SOUTH),VNAF,1971-11-01,354703,SEADAB,A-1,BIEN HOA,11.8425,105.912777,,8,650.0,,,0,A1,A1,,,PHOENX B,20,5.0,CLOSE AIR SUPPORT,D333,2,,D,514FS,,,CAMBODIA,,115033N1055446E,DDMMSSN DDDMMSSE,,UNIT: 514FS - CALLSIGN: PHOENX B,XT,26843102,KINETIC,-1,-1,,,,650.0,42480
3838804,3841392,VIETNAM (SOUTH),VNAF,1970-12-14,436436,SEADAB,F-5,BIEN HOA,11.035,107.043333,BASE CAMP AREA,0,1215.0,,,0,F5,F5,,,FALCON61,15,5.0,CLOSE AIR SUPPORT,D059,3,,D,522FS,,,SOUTH VIETNAM,,110206N1070236E,DDMMSSN DDDMMSSE,,UNIT: 522FS - CALLSIGN: FALCON61,YT,26924835,KINETIC,-1,-1,,,SEC EXPLOSION,1215.0,0
3372118,3373562,VIETNAM (SOUTH),VNAF,1972-06-17,417991,SEADAB,AC-119,BINH THUY,,,,25,1545.0,FLARES-MK24_MK6_LUUI8,,24,AC119,AC119,,,HACLONG4,41,5.0,CLOSE AIR SUPPORT,A067,1,,N,819CS,,,SOUTH VIETNAM,,,,,UNIT: 819CS - CALLSIGN: HACLONG4,,26906390,KINETIC,-1,-1,,,,1545.0,0
309738,310552,VIETNAM (SOUTH),VNAF,1972-03-24,880291,SEADAB,AC-47,NHA TRANG,,,,32,1800.0,FLARES-MK24_MK6_LUUI8,,24,AC47,AC47,,,HLONG  2,45,5.0,CLOSE AIR SUPPORT,A034,1,,N,817CS,,,SOUTH VIETNAM,,,,,UNIT: 817CS - CALLSIGN: HLONG  2,,27368690,KINETIC,-1,-1,,,,1800.0,0
216093,216660,VIETNAM (SOUTH),VNAF,1971-04-06,399125,SEADAB,UH-1,BINH THUY,,,,0,800.0,,,0,UH1,UH1,,,37,193,52.0,TRAINING,7351,37,,D,225HS,,,SOUTH VIETNAM,,,,,UNIT: 225HS - CALLSIGN:       37,,26887524,NONKINETIC,-1,-1,,,,800.0,0
4471019,4475111,VIETNAM (SOUTH),VNAF,1972-01-19,1471329,SEADAB,A-37,NHA TRANG,,,,0,0.0,,,0,A37,A37,,,SIPA  A1,0,,,C221,2,,,524FS,,,SOUTH VIETNAM,,,,,UNIT: 524FS - CALLSIGN: SIPA  A1,,27959728,NONKINETIC,-1,-1,,,,0.0,0
2308764,2309814,VIETNAM (SOUTH),VNAF,1966-03-21,1372954,CACTA6669,A-1,BINH THUY,10.73877725,106.0543601,,56,930.0,2.75IN HE RKT,,18,A1,A1,,,,0,3.0,AIR INTERDICTION,J0006,3,IN COUNTRY,D,V50040,CLEAR,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,,48PXS156872,##ABC111222,9999N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XS,24437524,KINETIC,0,0,,,,945.0,-1
4024222,4027269,VIETNAM (SOUTH),VNAF,1972-12-22,188223,SEADAB,A-37,PHAN RANG,11.131944,108.114166,,4,325.0,,,0,A37,A37,,,KINNGUU1,22,5.0,CLOSE AIR SUPPORT,C251,2,,D,534FS,,,SOUTH VIETNAM,,110755N1080651E,DDMMSSN DDDMMSSE,,UNIT: 534FS - CALLSIGN: KINNGUU1,ZT,26676622,KINETIC,-1,-1,,,,325.0,21240
4400225,4404176,VIETNAM (SOUTH),VNAF,1974-03-12,1096675,SEADAB,C-7,TAN SON NHUT,,,,23,800.0,PASSENGERS,,0,C7,C7,,,,80,50.0,ADMINISTRATIVE,0757,1,,D,431TS,,,SOUTH VIETNAM,,,,,UNIT: 431TS - CALLSIGN:,,27585074,NONKINETIC,-1,-1,,,,800.0,0
3856784,3859416,VIETNAM (SOUTH),VNAF,1970-02-18,536335,SEADAB,A-37,BINH THUY,10.456666,104.93138799999998,,0,915.0,,,0,A37,A37,,,,16,3.0,AIR INTERDICTION,7067,2,,D,520FS,,,SOUTH VIETNAM,,102724N1045553E,DDMMSSN DDDMMSSE,,UNIT: 520FS - CALLSIGN:,VS,27024734,KINETIC,-1,-1,,,,915.0,0
4420840,4424829,VIETNAM (SOUTH),VNAF,1972-08-31,1203357,SEADAB,A-37,DANANG,16.799444,107.190277,CONFIRM ENEMY LOC,0,550.0,,,0,A37,A37,,,TIGER 61,24,5.0,CLOSE AIR SUPPORT,B112,2,,D,516FS,,,SOUTH VIETNAM,,164758N1071125E,DDMMSSN DDDMMSSE,,UNIT: 516FS - CALLSIGN: TIGER 61,VC,27691756,KINETIC,-1,-1,,,SECONDARY FIRE,550.0,0
4449783,4453832,VIETNAM (SOUTH),VNAF,1972-06-28,1359825,SEADAB,O-1,PLEIKU,,,,0,800.0,,,0,O1,O1,,,,25,36.0,FAC/TAC,0812,1,,D,118LS,,,SOUTH VIETNAM,,,,,UNIT: 118LS - CALLSIGN:,,27848224,NONKINETIC,-1,-1,,,,800.0,0
3740351,3742675,VIETNAM (SOUTH),VNAF,1973-01-22,1700556,SEADAB,A-1,PLEIKU,14.238333,107.959166,,12,430.0,,,0,A1,A1,,,JUPITR52,28,5.0,CLOSE AIR SUPPORT,C608,2,,D,530FS,,,SOUTH VIETNAM,,141418N1075733E,DDMMSSN DDDMMSSE,,UNIT: 530FS - CALLSIGN: JUPITR52,ZA,28188954,KINETIC,-1,-1,,,,430.0,63720
3981549,3984501,VIETNAM (SOUTH),VNAF,1971-04-22,1666138,SEADAB,UH-1,BINH THUY,,,,0,800.0,,,0,UH1,UH1,,,12,140,44.0,ARMED HELICOPTER,0759,12,,D,211HS,,,SOUTH VIETNAM,,,,,UNIT: 211HS - CALLSIGN:       12,,28154536,KINETIC,-1,-1,,,,800.0,0
4369287,4373163,VIETNAM (SOUTH),VNAF,1970-11-06,934463,SEADAB,A-37,DANANG,15.968611,107.775833,ROADS\HIGHWAYS,4,1030.0,MK81 GP BOMB (250),,250,A37,A37,,,TIGER A1,22,5.0,CLOSE AIR SUPPORT,B852,2,,D,516FS,,,SOUTH VIETNAM,,155807N1074633E,DDMMSSN DDDMMSSE,,UNIT: 516FS - CALLSIGN: TIGER A1,BU,27422862,KINETIC,-1,-1,,,RNO WEATHER,1030.0,10400
4250611,4254202,VIETNAM (SOUTH),VNAF,1972-05-22,1379338,SEADAB,C-123,TAN SON NHUT,,,,141,800.0,CARGO (TONS),,0,C123,C123,,,,363,48.0,LOG TROOP CARRYING,0702,18,,D,421TS,,,SOUTH VIETNAM,,,,,UNIT: 421TS - CALLSIGN:,,27867737,NONKINETIC,-1,-1,,,,800.0,0
4461374,4465446,VIETNAM (SOUTH),VNAF,1972-06-01,1425295,SEADAB,A-1,BIEN HOA,10.486388,107.274166,,6,400.0,,,0,A1,A1,,,PHOENX R,29,5.0,CLOSE AIR SUPPORT,D317,2,,D,514FS,,,SOUTH VIETNAM,,102911N1071627E,DDMMSSN DDDMMSSE,,UNIT: 514FS - CALLSIGN: PHOENX R,YS,27913694,KINETIC,-1,-1,,,,400.0,30000
3328886,3330231,VIETNAM (SOUTH),VNAF,1970-06-30,108037,SEADAB,O-1,BINH THUY,,,,0,1.0,,,0,O1,O1,,,,35,18.0,VISUAL RECCE,7360,3,,D,116LS,,,CAMBODIA,,,,,UNIT: 116LS - CALLSIGN:,,26596436,NONKINETIC,-1,-1,,,,1.0,0
1666,1673,VIETNAM (SOUTH),VNAF,1972-03-16,658649,SEADAB,O-1,NHA TRANG,,,,0,800.0,,,0,O1,O1,,,,323,36.0,FAC/TAC,0795,12,,D,114LS,,,SOUTH VIETNAM,,,,,UNIT: 114LS - CALLSIGN:,,27147048,NONKINETIC,-1,-1,,,,800.0,0
3867212,3869869,VIETNAM (SOUTH),VNAF,1972-05-27,590954,SEADAB,A-37,BINH THUY,9.779722,106.214722,,4,720.0,,,0,A37,A37,,,PANTHR61,14,5.0,CLOSE AIR SUPPORT,E412,2,,D,520FS,,,SOUTH VIETNAM,,094647N1061253E,DDMMSSN DDDMMSSE,,UNIT: 520FS - CALLSIGN: PANTHR61,XR,27079353,KINETIC,-1,-1,,,,720.0,21240
4668923,4515725,VIETNAM (SOUTH),VNAF,1973-11-23,1682465,SEADAB,UH-1,PLEIKU,,,,1,800.0,CARGO (TONS),,0,UH1,UH1,,,,57,48.0,LOG TROOP CARRYING,0852,1,,D,259BH,,,SOUTH VIETNAM,,,,,UNIT: 259BH - CALLSIGN:,,28170863,NONKINETIC,-1,-1,,,,800.0,0
4458462,4462527,VIETNAM (SOUTH),VNAF,1972-10-07,1404058,SEADAB,UH-1,BIEN HOA,,,,9,800.0,CARGO (TONS),,0,UH1,UH1,,,0000000,140,46.0,COMBT TROOP CARRYING,0852,30,,D,231HS,,,SOUTH VIETNAM,,,,,UNIT: 231HS - CALLSIGN:  0000000,,27892457,NONKINETIC,-1,-1,,,,800.0,0
3667254,3669412,VIETNAM (SOUTH),VNAF,1972-03-05,1365033,SEADAB,O-1,BINH THUY,,,,0,800.0,,,0,O1,O1,,,,95,36.0,FAC/TAC,0744,4,,D,116LS,,,SOUTH VIETNAM,,,,,UNIT: 116LS - CALLSIGN:,,27853432,NONKINETIC,-1,-1,,,,800.0,0
3704734,3706976,VIETNAM (SOUTH),VNAF,1971-08-31,1498037,SEADAB,O-1,NHA TRANG,,,,0,800.0,,,0,O1,O1,,,,229,18.0,VISUAL RECCE,,10,,D,114LS,,,SOUTH VIETNAM,,,,,UNIT: 114LS - CALLSIGN:,,27986436,NONKINETIC,-1,-1,,,,800.0,0
4602433,4606836,VIETNAM (SOUTH),VNAF,1972-08-10,303177,SEADAB,O-1,BIEN HOA,,,,0,800.0,,,0,O1,O1,,,,150,52.0,TRAINING,0774,9,,D,112LS,,,SOUTH VIETNAM,,,,,UNIT: 112LS - CALLSIGN:,,26791576,NONKINETIC,-1,-1,,,,800.0,0
3515840,3517648,VIETNAM (SOUTH),VNAF,1973-03-10,298030,SEADAB,VC-47,TAN SON NHUT,,,,0,800.0,,,0,VC47,VC47,,,,10,52.0,TRAINING,0793,1,,D,314SAM,,,SOUTH VIETNAM,,,,,UNIT: 314SAM - CALLSIGN:,,26786429,NONKINETIC,-1,-1,,,,800.0,0
305827,306633,VIETNAM (SOUTH),VNAF,1974-02-28,876372,SEADAB,C-7,TAN SON NHUT,,,,48,800.0,PASSENGERS,,0,C7,C7,,,,27,97.0,OTHER,0880,1,,D,431TS,,,SOUTH VIETNAM,,,,,UNIT: 431TS - CALLSIGN:,,27364771,NONKINETIC,-1,-1,,,,800.0,0
3647808,3649930,VIETNAM (SOUTH),VNAF,1974-08-11,1296814,SEADAB,O-1,NHA TRANG,,,,0,800.0,,,0,O1,O1,,,,95,50.0,ADMINISTRATIVE,0729,1,,D,114LS,,,SOUTH VIETNAM,,,,,UNIT: 114LS - CALLSIGN:,,27785213,NONKINETIC,-1,-1,,,,800.0,0
1880161,1881250,VIETNAM (SOUTH),VNAF,1966-12-10,2291815,CACTA6669,A-1,BINH THUY,8.997502800000003,104.8787351,BUILDINGS,12,150.0,CBU-14/25,,250,A1H,A1,,,,60,03,AIR INTERDICTION,VB003,3,IN COUNTRY - PHOENIX,D,V50040,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PVQ870945,##ABC111222,9999N,MISSION: VS4586 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),VR,25129994,KINETIC,0,0,,,,207.0,-1
3452861,3454507,VIETNAM (SOUTH),VNAF,1973-01-13,1592277,SEADAB,A-1,BIEN HOA,11.243888,106.385277,,0,945.0,,,0,A1,A1,,,PHOENXA1,27,5.0,CLOSE AIR SUPPORT,D329,2,,D,514FS,,,SOUTH VIETNAM,,111438N1062307E,DDMMSSN DDDMMSSE,,UNIT: 514FS - CALLSIGN: PHOENXA1,XT,28080676,KINETIC,-1,-1,,,DESTROYED,945.0,0
2876037,2877046,VIETNAM (SOUTH),VNAF,19700213,220212,CACTA6570,A-37,PLEIKU,14.182711,107.9367832,TROOPS,12,805.0,500LB GP MK-82,,500,A37B,A37,,,,37,3,AIR INTERDICTION,VZ005,3,IN COUNTRY - SIPA C,D,V50105,OVERCAST,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PZA17306980,##ABC11112222,9999NU,MISSION: VS2869 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZA,23869452,KINETIC,0,0,,,,815.0,-1
3711189,3713450,VIETNAM (SOUTH),VNAF,1972-05-31,1520706,SEADAB,A-1,BIEN HOA,,,,0,0.0,,,0,A1,A1,,,DRAGON B,0,,,C274,3,,,518FS,,,SOUTH VIETNAM,,,,,UNIT: 518FS - CALLSIGN: DRAGON B,,28009105,NONKINETIC,-1,-1,,,,0.0,0
4098982,4102219,VIETNAM (SOUTH),VNAF,1970-05-08,584982,SEADAB,A-37,DANANG,15.558888,108.407777,,4,1000.0,LAU3/MA RKT LCHR (19),,342,A37,A37,,,TIGER 11,15,5.0,CLOSE AIR SUPPORT,B877,2,,D,516FS,,,,,153332N1082428E,DDMMSSN DDDMMSSE,,UNIT: 516FS - CALLSIGN: TIGER 11,ZB,27073381,KINETIC,-1,-1,,,,1000.0,17240
4050563,4053691,VIETNAM (SOUTH),VNAF,1975-02-10,337758,SEADAB,A-37,PHU CAT,,,,0,800.0,,,0,A37,A37,,,,133,97.0,OTHER,0790,1,,D,532FS,,,SOUTH VIETNAM,,,,,UNIT: 532FS - CALLSIGN:,,26826157,NONKINETIC,-1,-1,,,,800.0,0
3916866,3919674,VIETNAM (SOUTH),VNAF,1973-03-22,847444,SEADAB,UH-1,NHA TRANG,,,,4,800.0,CARGO (TONS),,0,UH1,UH1,,,,248,52.0,TRAINING,0740,1,,D,215HS,,,SOUTH VIETNAM,,,,,UNIT: 215HS - CALLSIGN:,,27335843,NONKINETIC,-1,-1,,,,800.0,0
2041532,2042609,VIETNAM (SOUTH),VNAF,1969-06-13,1984657,CACTA6669,A-37,NAH TRANG,12.23378728,109.1324611,BASE,8,830.0,500LB GP MK-82,,500,A37A,A37,,,,10,03,AIR INTERDICTION,VZ004,2,IN COUNTRY - SIPA,D,V50105,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBP97205300,##ABC11112222,9999NU,MISSION: VS2746 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BQ,24918464,KINETIC,0,0,,,,900.0,-1
4149084,4152440,VIETNAM (SOUTH),VNAF,1973-12-29,849342,SEADAB,UH-1,NHA TRANG,,,,1,800.0,PASSENGERS,,0,UH1,UH1,,,,10,48.0,LOG TROOP CARRYING,0803,1,,D,259CH,,,SOUTH VIETNAM,,,,,UNIT: 259CH - CALLSIGN:,,27337741,NONKINETIC,-1,-1,,,,800.0,0
3784100,3786539,VIETNAM (SOUTH),VNAF,1973-05-30,155055,SEADAB,A-37,PHAN RANG,,,,0,800.0,,,0,A37,A37,,,,123,97.0,OTHER,0826,1,,D,534FS,,,SOUTH VIETNAM,,,,,UNIT: 534FS - CALLSIGN:,,26643454,NONKINETIC,-1,-1,,,,800.0,0
3269551,3270747,VIETNAM (SOUTH),VNAF,1970-11-07,1285684,SEADAB,F-5,BIEN HOA,12.113333,105.410833,BASE CAMP AREA,0,145.0,,,0,F5,F5,,,FALCON11,35,5.0,CLOSE AIR SUPPORT,D207,3,,D,522FS,,,CAMBODIA,,120648N1052439E,DDMMSSN DDDMMSSE,,UNIT: 522FS - CALLSIGN: FALCON11,WT,27774083,KINETIC,-1,-1,,,RNO WEATHER,145.0,0
107911,108206,VIETNAM (SOUTH),VNAF,1972-05-23,1687517,SEADAB,F-5,BIEN HOA,11.671666,106.550555,,0,400.0,,,0,F5,F5,,,FALCON21,50,5.0,CLOSE AIR SUPPORT,D374,3,,D,522FS,,,SOUTH VIETNAM,,114018N1063302E,DDMMSSN DDDMMSSE,,UNIT: 522FS - CALLSIGN: FALCON21,XT,28175915,KINETIC,-1,-1,,,,400.0,0
270285,270992,VIETNAM (SOUTH),VNAF,1970-10-27,677648,SEADAB,A-1,BIEN HOA,11.0875,106.560277,,0,1540.0,,,0,A1,A1,,,DRAGON B,18,5.0,CLOSE AIR SUPPORT,D917,2,,D,518FS,,,SOUTH VIETNAM,,110515N1063337E,DDMMSSN DDDMMSSE,,UNIT: 518FS - CALLSIGN: DRAGON B,XT,27166047,KINETIC,-1,-1,,,,1540.0,0
312846,313668,VIETNAM (SOUTH),VNAF,1971-07-09,901734,SEADAB,C-47,TAN SON NHUT,,,,7,800.0,PASSENGERS,,0,C47,C47,,,,44,49.0,LOG CARGO CARRYING,0707,5,,D,415TS,,,SOUTH VIETNAM,,,,,UNIT: 415TS - CALLSIGN:,,27390133,NONKINETIC,-1,-1,,,,800.0,0
3928399,3931240,VIETNAM (SOUTH),VNAF,1974-06-18,906201,SEADAB,UH-1,NHA TRANG,,,,0,800.0,,,0,UH1,UH1,,,,40,50.0,ADMINISTRATIVE,0748,1,,D,219HS,,,SOUTH VIETNAM,,,,,UNIT: 219HS - CALLSIGN:,,27394600,NONKINETIC,-1,-1,,,,800.0,0
3636830,3638924,VIETNAM (SOUTH),VNAF,1970-08-27,1253368,SEADAB,H-34,DANANG,,,,15,800.0,PASSENGERS,,0,H34,H34,,,17,100,48.0,LOG TROOP CARRYING,7358,17,,D,219HS,,,SOUTH VIETNAM,,,,,UNIT: 219HS - CALLSIGN:       17,,27741767,NONKINETIC,-1,-1,,,,800.0,0
3389566,3391053,VIETNAM (SOUTH),VNAF,1972-05-05,535260,SEADAB,UH-1,PLEIKU,,,,5,800.0,CARGO (TONS),,0,UH1,UH1,,,53,253,48,LOG TROOP CARRYING,0779,53,,D,229HS,,,SOUTH VIETNAM,,,,,UNIT: 229HS - CALLSIGN:       53,,27023659,NONKINETIC,-1,-1,,,,800.0,0
3531071,3532920,VIETNAM (SOUTH),VNAF,1972-05-16,470426,SEADAB,UH-1,PHU CAT,,,,0,800.0,,,0,UH1,UH1,,,5,73,44.0,ARMED HELICOPTER,0737,5,,D,243HS,,,SOUTH VIETNAM,,,,,UNIT: 243HS - CALLSIGN:        5,,26958825,KINETIC,-1,-1,,,,800.0,0
390164,391181,VIETNAM (SOUTH),VNAF,1973-10-26,1802842,SEADAB,UH-1,PHU CAT,,,,0,800.0,,,0,UH1,UH1,,,,10,42.0,SEARCH/RESCUE,0752,1,,D,243HS,,,SOUTH VIETNAM,,,,,UNIT: 243HS - CALLSIGN:,,28291240,NONKINETIC,-1,-1,,,,800.0,0
4347437,4351261,VIETNAM (SOUTH),VNAF,1974-03-28,821381,SEADAB,U-17,DANANG,,,,0,800.0,,,0,U17,U17,,,,59,18.0,VISUAL RECCE,0895,1,,D,120LS,,,SOUTH VIETNAM,,,,,UNIT: 120LS - CALLSIGN:,,27309780,NONKINETIC,-1,-1,,,,800.0,0
25379,25444,VIETNAM (SOUTH),VNAF,1972-04-10,1261322,SEADAB,A-1,BIEN HOA,11.662777,106.647777,,0,520.0,,,0,A1,A1,,,PHOENIXC,31,5.0,CLOSE AIR SUPPORT,D323,2,,D,514FS,,,SOUTH VIETNAM,,113946N1063852E,DDMMSSN DDDMMSSE,,UNIT: 514FS - CALLSIGN: PHOENIXC,XT,27749721,KINETIC,-1,-1,,,DESTROYED,520.0,0
3549577,3551473,VIETNAM (SOUTH),VNAF,1971-09-01,688773,SEADAB,UH-1,BINH THUY,,,,4,800.0,PASSENGERS,,0,UH1,UH1,,,3,23,48.0,LOG TROOP CARRYING,0763,3,,D,211HS,,,SOUTH VIETNAM,,,,,UNIT: 211HS - CALLSIGN:        3,,27177172,NONKINETIC,-1,-1,,,,800.0,0
4292023,4295699,VIETNAM (SOUTH),VNAF,1972-01-13,43786,SEADAB,A-1,BIEN HOA,11.848055,106.344166,,16,214.0,,,0,A1,A1,,,DRAGON K,30,5.0,CLOSE AIR SUPPORT,D319,2,,D,518FS,,,CAMBODIA,,115053N1062039E,DDMMSSN DDDMMSSE,,UNIT: 518FS - CALLSIGN: DRAGON K,XT,26532097,KINETIC,-1,-1,,,,214.0,84960
3318584,3319902,VIETNAM (SOUTH),VNAF,1971-09-17,33060,SEADAB,A-1,BIEN HOA,11.992222,106.445,,8,910.0,,,0,A1,A1,,,PHOENIXW,27,5.0,CLOSE AIR SUPPORT,D336,2,,D,514FS,,,CAMBODIA,,115932N1062642E,DDMMSSN DDDMMSSE,,UNIT: 514FS - CALLSIGN: PHOENIXW,XT,26521371,KINETIC,-1,-1,,,,910.0,42480
1680971,1682075,VIETNAM (SOUTH),VNAF,1967-04-21,2562438,CACTA6669,A-1,BIEN HOA,10.77229011,106.0389271,TROOPS,18,2333.0,500LB GP MK-82,,500,A1H,A1,,,,42,76,LANDING ZONE PREP,VW005,3,IN COUNTRY -  SOUTH VIETNA,D,V50030,OVERCAST,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXS139909,##ABC111222,2507H,MISSION: VS46411 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XS,25302943,KINETIC,0,0,,,,2344.0,-1
4245783,4249358,VIETNAM (SOUTH),VNAF,1972-06-23,1356323,SEADAB,UH-1,BINH THUY,,,,70,800.0,PASSENGERS,,0,UH1,UH1,,,99,200,46.0,COMBT TROOP CARRYING,0745,99,,D,211HS,,,SOUTH VIETNAM,,,,,UNIT: 211HS - CALLSIGN:       99,,27844722,NONKINETIC,-1,-1,,,,800.0,0
1731968,1733058,VIETNAM (SOUTH),VNAF,1966-04-13,2646452,CACTA6669,A-1,BIEN HOA,10.73116529,106.8964935,AREA\DEPOT,9,115.0,M-3,,50,A1,A1,,,,20,3.0,AIR INTERDICTION,VB003,2,IN COUNTRY,D,V50010,SCATTERED,ABN FWD AIR CNTL (CRICKET),SOUTH VIETNAM,,48PYS077868,##ABC111222,3009N,MISSION: VS - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YS,25354053,KINETIC,0,0,,,,125.0,-1
4286408,4290071,VIETNAM (SOUTH),VNAF,1971-11-26,13968,SEADAB,A-37,BINH THUY,11.648611,104.775277,,12,805.0,,,0,A37,A37,,,PANTHR81,24,5.0,CLOSE AIR SUPPORT,E416,2,,D,520FS,,,CAMBODIA,,113855N1044631E,DDMMSSN DDDMMSSE,,UNIT: 520FS - CALLSIGN: PANTHR81,VT,26502279,KINETIC,-1,-1,,,,805.0,31200
3706895,3709143,VIETNAM (SOUTH),VNAF,1972-01-31,1500204,SEADAB,C-47,TAN SON NHUT,,,,100,800.0,PASSENGERS,,0,C47,C47,,,,218,49.0,LOG CARGO CARRYING,0712,14,,D,415TS,,,SOUTH VIETNAM,,,,,UNIT: 415TS - CALLSIGN:,,27988603,NONKINETIC,-1,-1,,,,800.0,0
4333605,4337386,VIETNAM (SOUTH),VNAF,1974-03-16,752800,SEADAB,UH-1,BIEN HOA,,,,0,800.0,,,0,UH1,UH1,,,,30,54.0,AIRBORNE ALERT,0880,1,,D,231HS,,,SOUTH VIETNAM,,,,,UNIT: 231HS - CALLSIGN:,,27241199,NONKINETIC,-1,-1,,,,800.0,0
3958034,3960945,VIETNAM (SOUTH),VNAF,1970-05-14,1085144,SEADAB,A-37,DANANG,15.857777,108.320833,,8,1230.0,,,0,A37,A37,,,TIGER 21,16,5.0,CLOSE AIR SUPPORT,B949,2,,D,516FS,,,SOUTH VIETNAM,,155128N1081915E,DDMMSSN DDDMMSSE,,UNIT: 516FS - CALLSIGN: TIGER 21,BU,27573543,KINETIC,-1,-1,,,,1230.0,42480
